prompt	generated_text	model_name	temperature	num_beams	index_paraphrase	altered_text
The thing I like most in the world is	The thing I like most in the world is the fact that I'm able to do what I want. I don't have to worry about what other people think of me. It's a great feeling. That feels good. But it's not the same as being the center of attention. You can't do that. If you want to be a celebrity, you're not going to get there by being famous. The only way you can be famous is if you have something to say. And I think that's what people are looking for. They want someone to stand up for them. A lot of times, people will say, 'Oh, he's just a comedian. He's funny.' No, I've been doing this for a long time, and I have a lot to offer. There's nothing wrong with being funny. In fact, if I had to pick one thing, it would be that you shouldn't be afraid to make fun of yourself. People are always going on and on about how	gpt2	1.0282725400128874	5	2	The thing I like most in the world is the fact that Im able to do what I want.I dont have to worry about what other people think of me.Its a great feeling.That feels good.But its not the same as being the center of attention.You cant do that.If you want to be a celebrity youre not going to get there by being famous.The only way you can be famous is if you have something to say.And I think thats what people are looking for.They want someone to stand up for them.A lot of times people will say Oh hes just a comedian.Hes funny.No Ive been doing this for a long time and I have a lot to offer.Theres nothing wrong with being funny.In fact if I had to pick one thing it would be that you shouldnt be afraid to make fun of yourself
The thing I like most in the world is	The thing I like most in the world is the human. It's amazing what an incredible thing an idea can be, and it's also just a fantastic thing to work with when you have that, so I think I'm really fortunate about the opportunity that that presents itself to me. We're both really excited about it. I feel like it is a really huge step forward for the show. It's a big step forward, I guess. There is an emotional component, obviously. The whole thing will be different from previous iterations, but I've got nothing but great respect for [Mitch Hurwitz], as well as [Showrunner] David [Prowse]. I would say that both of them do a good job of making sure that they're keeping it a little more intimate and just keeping the story as true to what came from the first two episodes as much as possible without being too heavy, just because it kind of is. But there is so much that happens. This season was really more of a	gpt2	2.1378200503571656	3	3	The thing I like most in the world is the human.Its amazing what an incredible thing an idea can be and its also just a fantastic thing to work with when you have that so I think Im really fortunate about the opportunity that that presents itself to me.Were both really excited about it.I feel like it is a really huge step forward for the show.Its a big step forward I guess.There is an emotional component obviously.The whole thing will be different from previous iterations but Ive got nothing but great respect for Mitch Hurwitz as well as Showrunner David Prowse.I would say that both of them do a good job of making sure that theyre keeping it a little more intimate and just keeping the story as true to what came from the first two episodes as much as possible without being too heavy just because it kind of is.But there is so much that happens
The thing I like most in the world is	"The thing I like most in the world is the way that you can do it all in one place,"" he says. ""It's like a big, open-air museum. It's a big, open museum. You can go in and look at the things that are important to you, and you don't have to worry about where you're going to go or what's going on. I think that's what a lot of people like about it."" He also likes that it's accessible to everyone. The museum is open to the public, but it doesn't charge admission. He says he hopes to open a second location in a different part of the city sometime in 2018. In the meantime, he's got a few other ideas for the future. One of them is a museum for people who are deaf or hard of hearing. Another idea is to expand the museum to include a children's section. There are also plans to turn the space into a community space, where people can come and talk to"	gpt2	1.0052036584135728	3	1	The thing I like most in the world is the way that you can do it all in one place he says.Its like a big openair museum.Its a big open museum.You can go in and look at the things that are important to you and you dont have to worry about where youre going to go or whats going on.I think thats what a lot of people like about it.He also likes that its accessible to everyone.The museum is open to the public but it doesnt charge admission.He says he hopes to open a second location in a different part of the city sometime in 2018.In the meantime hes got a few other ideas for the future.One of them is a museum for people who are deaf or hard of hearing.Another idea is to expand the museum to include a childrens section
The thing I like most in the world is	The thing I like most in the world is the fact that I'm not alone. There are people out there who are going through the same thing as I am. Some people are just like me. I don't know what I would do if I was in their shoes. But I know I wouldn't want to be like them. And that's the most important thing, that we all take care of each other. That's what we need to do. We're all in this together. It's not just about us. The world needs us to get out of our own way and do what's right for the rest of the people in it. Because we're going to have to deal with the consequences of what happens. So I think it's important that all of us step up and help each and every other one of these people. You know, if you look at the history of humanity, there have been a lot of people who've been in a position where they've had to make tough	gpt2	1.0061260683358029	5	1	The thing I like most in the world is the fact that Im not alone.There are people out there who are going through the same thing as I am.Some people are just like me.I dont know what I would do if I was in their shoes.But I know I wouldnt want to be like them.And thats the most important thing that we all take care of each other.Thats what we need to do.Were all in this together.Its not just about us.The world needs us to get out of our own way and do whats right for the rest of the people in it.Because were going to have to deal with the consequences of what happens.So I think its important that all of us step up and help each and every other one of these people
When I was a little kid	"When I was a little kid, my grandma used to take me on trips to Disneyland, where we'd ride in a ride called ""Star Wars"". She was the only family I had in the U.S. She made me watch Star Wars on the big screen, then she would turn off the lights to make me feel like I'm in outer space with all those people. After we were done, she'd show me all the things we saw in that theater, and how the characters moved around, as if they're in our minds right now. I learned a lot from her about what it's like to be a kid at Disneyland and a grown-up outside it. She taught me how to be a child in Disneyland, and how to be a grown-up in the dark. In the past few years I've gotten to know several other people who have similar stories, because so many young people grew up in Anaheim during my childhood and later in San Diego. They're all just as lucky as I am"	gpt2	2.1631164384239536	5	4	When I was a little kid my grandma used to take me on trips to Disneyland where wed ride in a ride called Star Wars.She was the only family I had in the US She made me watch Star Wars on the big screen then she would turn off the lights to make me feel like Im in outer space with all those people.After we were done shed show me all the things we saw in that theater and how the characters moved around as if theyre in our minds right now.I learned a lot from her about what its like to be a kid at Disneyland and a grownup outside it.She taught me how to be a child in Disneyland and how to be a grownup in the dark.In the past few years Ive gotten to know several other people who have similar stories because so many young people grew up in Anaheim during my childhood and later in San Diego
When I was a little kid	When I was a little kid, my mom used to tell me that if you want to be a good person, you have to do the right thing. And I've always believed that. I always trusted it. I don't know if it's because I'm black or what, but I trust it, and that's why I believe in what I do. It's not just a job, it doesn't make me rich, or famous. But it makes me a better person. So I just try to live my life to the best of my ability. That's what we're here for. We're not here to make a lot of money, we just want people to know that we care about them and what they're going through. If you need to talk to someone, let us know. Let's get to work. There's a difference between us and the rest of the world. The world is a big place. People are going to have different opinions. Some people will say,	gpt2	1.0207568200722996	3	1	When I was a little kid my mom used to tell me that if you want to be a good person you have to do the right thing.And Ive always believed that.I always trusted it.I dont know if its because Im black or what but I trust it and thats why I believe in what I do.Its not just a job it doesnt make me rich or famous.But it makes me a better person.So I just try to live my life to the best of my ability.Thats what were here for.Were not here to make a lot of money we just want people to know that we care about them and what theyre going through.If you need to talk to someone let us know.Lets get to work.Theres a difference between us and the rest of the world.The world is a big place.People are going to have different opinions
When I was a little kid	When I was a little kid, I used to dream about being a professional wrestler. I wanted to be the Hulk Hogan of wrestling, and I thought, 'I'm going to do that.'I just knew I could do it. And I did. And I did. It was just a matter of time before I got to the point where I had to get out there and prove to myself that I can do this. So that's what I'm doing now. That's my goal. To be a world champion. But I don't want to just go out and just be one of those guys that just comes in and does what they're told. You have to work your way up. If you do, you'll get there. There's no such thing as a one-trick pony. My goal is to win a championship, but I also have a goal to become the best wrestler in the world. A lot of people think that if you're a wrestler, it's all	gpt2	1.0368785322179461	3	3	When I was a little kid I used to dream about being a professional wrestler.I wanted to be the Hulk Hogan of wrestling and I thought Im going to do that.I just knew I could do it.And I did.And I did.It was just a matter of time before I got to the point where I had to get out there and prove to myself that I can do this.So thats what Im doing now.Thats my goal.To be a world champion.But I dont want to just go out and just be one of those guys that just comes in and does what theyre told.You have to work your way up.If you do youll get there.Theres no such thing as a onetrick pony.My goal is to win a championship but I also have a goal to become the best wrestler in the world
When I was a little kid	"When I was a little kid, I used to watch a lot of cartoons. I would watch them on the TV, and I'd be like, ""Oh, this is so cool""! I'd seen them on TV, I'd say it's so cool! And then I got older and started watching them in the movies, but I didn't know how to do it. So I started learning how I could do this. And I've been doing it ever since. It's been a long time since I did it, so I'm going to give you an example. One of my favorite movies is The Magnificent Seven. The first time I saw it was when I went to see it in theaters, when it came out. That was the first movie I ever saw that was really cool. You know what I mean? It was just a cool movie, man. But I couldn't do anything with it because I wasn't good enough. [Laughs] I just wanted to sit there and"	gpt2	1.0413719090042681	5	1	When I was a little kid I used to watch a lot of cartoons.I would watch them on the TV and Id be like Oh this is so cool.Id seen them on TV Id say its so cool.And then I got older and started watching them in the movies but I didnt know how to do it.So I started learning how I could do this.And Ive been doing it ever since.Its been a long time since I did it so Im going to give you an example.One of my favorite movies is The Magnificent Seven.The first time I saw it was when I went to see it in theaters when it came out.That was the first movie I ever saw that was really cool.You know what I mean.It was just a cool movie man.But I couldnt do anything with it because I wasnt good enough
When I was a little kid	When I was a little kid, I wanted to be a professional wrestler. I used to dream about it, and I think I would have been a great wrestler if I had been able to do it. I've been dreaming about it, and I've been a great fighter. But I didn't have the opportunity. And I don't think it's a coincidence that I'm in the UFC right now. It's because I worked so hard to get to where I am. That's the reason I got here. If I hadn't worked as hard as I did, if it wasn't for the people who supported me, then I wouldn't be here today. So I want to thank them for giving me the chance to fight for this organization. This is a dream come true for me and my family. To be able fight in front of the fans, to have a chance at a title shot, that's what I look forward to the most. The only thing that matters to me is winning	gpt2	1.0293184210418735	5	1	When I was a little kid I wanted to be a professional wrestler.I used to dream about it and I think I would have been a great wrestler if I had been able to do it.Ive been dreaming about it and Ive been a great fighter.But I didnt have the opportunity.And I dont think its a coincidence that Im in the UFC right now.Its because I worked so hard to get to where I am.Thats the reason I got here.If I hadnt worked as hard as I did if it wasnt for the people who supported me then I wouldnt be here today.So I want to thank them for giving me the chance to fight for this organization.This is a dream come true for me and my family.To be able fight in front of the fans to have a chance at a title shot thats what I look forward to the most
When I was a little kid	When I was a little kid, I used to play a lot of video games. I had a Nintendo 64, and I would play Super Mario 64 and Donkey Kong 64. I got a Nintendo 64, a game of Super Mario 64, a game of Donkey Kong 64. And I loved playing those games, but I didn't know what it was. It wasn't until I went to college that I really got into it. So I've been playing video game all my life. But I don't play as much as I should, because I'm not a very good player. That's why I need to get better. Now, when I play, it's like I can't stop playing. When I go to the gym, all I do is work out. If I want to go home and watch a movie, then I have to work on my game, too. There are so many things I could be doing, so I just have a hard time focusing on one thing at a time	gpt2	1.0361063905845818	4	1	When I was a little kid I used to play a lot of video games.I had a Nintendo 64 and I would play Super Mario 64 and Donkey Kong 64.I got a Nintendo 64 a game of Super Mario 64 a game of Donkey Kong 64.And I loved playing those games but I didnt know what it was.It wasnt until I went to college that I really got into it.So Ive been playing video game all my life.But I dont play as much as I should because Im not a very good player.Thats why I need to get better.Now when I play its like I cant stop playing.When I go to the gym all I do is work out.If I want to go home and watch a movie then I have to work on my game too
When I was a little kid	"When I was a little kid, I had a friend named Bob, who was kind of a hippie. He was the guy who got me into the Grateful Dead, and he was also a huge fan of the Ramones. And he introduced me to the Dead. I got to know them pretty well, but I didn't really know anything about the band. I knew them well, but I knew nothing about this group. So I went to my friend's house and we sat around and listened to them play. It was very, very interesting to me, because I thought, ""Wow, these guys are really good."" And then I started to learn more about them. When I heard that they were playing in San Francisco, it was like a dream come true. That was my first introduction to this band, which is why I'm so grateful to have been a part of it. They are one of my favorite bands. The music is just so good. This is a band that I can really relate to"	gpt2	1.0250461169017637	3	3	When I was a little kid I had a friend named Bob who was kind of a hippie.He was the guy who got me into the Grateful Dead and he was also a huge fan of the Ramones.And he introduced me to the Dead.I got to know them pretty well but I didnt really know anything about the band.I knew them well but I knew nothing about this group.So I went to my friends house and we sat around and listened to them play.It was very very interesting to me because I thought Wow these guys are really good.And then I started to learn more about them.When I heard that they were playing in San Francisco it was like a dream come true.That was my first introduction to this band which is why Im so grateful to have been a part of it.They are one of my favorite bands.The music is just so good
When I was a little kid	"When I was a little kid, one of my favorite places to play on my mom's side of the house was the backyard of her apartment building. It was just like any other backyard you've ever seen. A long, white, empty space. And then there was this big house right in the middle of it, and the whole thing was covered in a thick carpeting of some sort or another. There was a big house nearby, and everything was covered by a thick carpet. I'm not making this stuff up, it's absolutely true. So I'd sit down and play in that backyard. In the process of playing, the lawnmower would come out and try to mow me down, but, of course, I wouldn't budge. Because, you know, no matter what you do, there's no room for me to move around. Not a chance. After a few minutes of that, they'd go, ""Okay, let's do this,"" so they put in another"	gpt2	1.8556061673342676	3	3	When I was a little kid one of my favorite places to play on my moms side of the house was the backyard of her apartment building.It was just like any other backyard youve ever seen.A long white empty space.And then there was this big house right in the middle of it and the whole thing was covered in a thick carpeting of some sort or another.There was a big house nearby and everything was covered by a thick carpet.Im not making this stuff up its absolutely true.So Id sit down and play in that backyard.In the process of playing the lawnmower would come out and try to mow me down but of course I wouldnt budge.Because you know no matter what you do theres no room for me to move around.Not a chance
When I was a little kid	When I was a little kid (I remember) my dad would take me to the park one day and I'd get the ball and start dancing. I loved dancing for two days, but it became a habit. And the more you love a skill, or what you do, that becomes another tool to have in your tool belt. So dance became my tool, then piano became part of our toolkit as we would use it in our jobs or at school, and then guitar and sax and violin became tool. Dance became my instrument, and Piano became a tool for our work and our education; and Music and Sax and Via became a tool. These became our friends who knew how to perform and also taught me things and showed me how and gave me opportunities. They would never want me (to learn it) so much because it was too hard of a job for them and for me. But I got the skills by taking these things I knew that I could do to apply it, not just for school but	gpt2	3.317967846860069	4	3	When I was a little kid I remember my dad would take me to the park one day and Id get the ball and start dancing.I loved dancing for two days but it became a habit.And the more you love a skill or what you do that becomes another tool to have in your tool belt.So dance became my tool then piano became part of our toolkit as we would use it in our jobs or at school and then guitar and sax and violin became tool.Dance became my instrument and Piano became a tool for our work and our education and Music and Sax and Via became a tool.These became our friends who knew how to perform and also taught me things and showed me how and gave me opportunities.They would never want me to learn it so much because it was too hard of a job for them and for me
When I was a little kid	"When I was a little kid at a church I went around holding a sign that you can change the color in the sky using the sun. When they put me down for missing class I felt terrible,"" he recalls, recalling how the child ""was so proud,"" but it didn't last the whole morning. He'd never experienced anything so personal in his life, the feeling of loss and confusion about something so basic. ""But it came back to me after I saw it. It felt just so sad"". How sad I felt. He realized what they had done to a girl in India ""just wasn't right"", which is why we are not supposed to feel sadness in situations like these, even though we're told that ""when something goes right our hearts beat and our hair stands upright for no matter what,"" according to some. And he says we all know these things because he was around a lot of students from different countries who had the same problem and ""every time there was something right about this world"	gpt2	3.6609578807138	5	4	When I was a little kid at a church I went around holding a sign that you can change the color in the sky using the sun.When they put me down for missing class I felt terrible he recalls recalling how the child was so proud but it didnt last the whole morning.Hed never experienced anything so personal in his life the feeling of loss and confusion about something so basic.But it came back to me after I saw it.It felt just so sad.How sad I felt.He realized what they had done to a girl in India just wasnt right which is why we are not supposed to feel sadness in situations like these even though were told that when something goes right our hearts beat and our hair stands upright for no matter what according to some
I had a terrifying dream last night in which	I had a terrifying dream last night in which I woke up to find myself in a dark room with a man standing over me. He was holding a knife to my throat and told me that I was going to die and that he would kill me if I did not do as he said. I told him I didn't know what he was talking about and he threatened to cut off my head if he didn' t get what was coming to him. I said I didn't know what he said, and he'd be threatening my head's death if he didn't know what he's going to do When I asked him what it was he told us that we were going down to the basement and there was a door there that would open and I would be able to escape. When we got to that room I saw a light coming out of the door and when I looked at it I realized that it wasn't the light from the room, but the lights from all the other rooms in the house. It was as if	gpt2	0.967880111827103	3	2	I had a terrifying dream last night in which I woke up to find myself in a dark room with a man standing over me.He was holding a knife to my throat and told me that I was going to die and that he would kill me if I did not do as he said.I told him I didnt know what he was talking about and he threatened to cut off my head if he didn t get what was coming to him.I said I didnt know what he said and hed be threatening my heads death if he didnt know what hes going to do When I asked him what it was he told us that we were going down to the basement and there was a door there that would open and I would be able to escape.When we got to that room I saw a light coming out of the door and when I looked at it I realized that it wasnt the light from the room but the lights from all the other rooms in the house
I had a terrifying dream last night in which	I had a terrifying dream last night in which I was trapped in a room with a man who was trying to rape me. I woke up screaming, and I had to get out of the room. That's when I realized it was a nightmare. After that, I couldn't sleep at all. I could never sleep. It was like I wasn't even there. And then, the next day, it happened again. This time, he was in the same room, but this time he didn't do anything. He just sat there and stared at me while I screamed. Then he started to touch me and touch my breasts and my ass. When I tried to tell him to stop, his hands were all over me, so I just kept screaming and crying. Finally, one of his friends came in and told him not to do it anymore. But he kept doing it anyway. So I told my friend to call the police. They came and took him away. The next morning, my friends told me that	gpt2	0.9652684840149685	3	3	I had a terrifying dream last night in which I was trapped in a room with a man who was trying to rape me.I woke up screaming and I had to get out of the room.Thats when I realized it was a nightmare.After that I couldnt sleep at all.I could never sleep.It was like I wasnt even there.And then the next day it happened again.This time he was in the same room but this time he didnt do anything.He just sat there and stared at me while I screamed.Then he started to touch me and touch my breasts and my ass.When I tried to tell him to stop his hands were all over me so I just kept screaming and crying.Finally one of his friends came in and told him not to do it anymore.But he kept doing it anyway.So I told my friend to call the police.They came and took him away
I had a terrifying dream last night in which	"I had a terrifying dream last night in which I woke up in the morgue at 5am to a voice saying, 'you've got to take your stuff out, this stuff has killed your father and I need you to do your job.'"" Mr Bessent said a post mortem examination indicated a ""lack of life"" at the site and he hoped to get access. ""The thing that has to be remembered from here... is it's not just the murder of someone,"" he told Australian news channel 2UE, adding the death could be related to the use of chemical vapours or other ""unknown"" toxic substances or ""the impact on his own body that could take many years of healing... There's a very small community of doctors, but we're all here and very concerned"" to discover what happened. The police, however, insisted the area was clear of forensic and toxic contamination. In fact, just 15 minutes after the first ambulance crew went in at 1am, police declared they had located a"	gpt2	3.179612380079781	5	-1	I had a terrifying dream last night in which I woke up in the morgue at 5am to a voice saying youve got to take your stuff out this stuff has killed your father and I need you to do your job.Mr Bessent said a post mortem examination indicated a lack of life at the site and he hoped to get access.The thing that has to be remembered from here is its not just the murder of someone he told Australian news channel 2UE adding the death could be related to the use of chemical vapours or other unknown toxic substances or the impact on his own body that could take many years of healing.Theres a very small community of doctors but were all here and very concerned to discover what happened.The police however insisted the area was clear of forensic and toxic contamination
I had a terrifying dream last night in which	"I had a terrifying dream last night in which some girl attacked me,"" Trump writes, adding that he and his staff have been told his supporters were also subjected to the ""troll-gas attack"". ""At my Florida hotel we are facing severe attacks for doing the job our republic owes,"" he continues"". We're facing serious violations at my florida hotel..for our country's owing us a lot of money, and They [The Clinton-machine] did the same against Obama and they're saying these illegal immigrants will vote! ""The Democrats just keep telling you that these people were not legally voting and I am certain they voted. They did a perfect operation on voter registrations by a Democrat. How many millions did you win that election by illegally, illegal to vote?"" He concludes by telling Clinton fans: ""Don't worry Clinton, you still have power over us"" in an appeal to his campaign supporters to take Trump's words on Twitter as seriously as it is to her, as he"	gpt2	4.696937796915854	4	1	I had a terrifying dream last night in which some girl attacked me Trump writes adding that he and his staff have been told his supporters were also subjected to the trollgas attack.At my Florida hotel we are facing severe attacks for doing the job our republic owes he continues.Were facing serious violations at my florida hotelfor our countrys owing us a lot of money and They The Clintonmachine did the same against Obama and theyre saying these illegal immigrants will vote.The Democrats just keep telling you that these people were not legally voting and I am certain they voted.They did a perfect operation on voter registrations by a Democrat.How many millions did you win that election by illegally illegal to vote
I had a terrifying dream last night in which	I had a terrifying dream last night in which I was in a room full of people, and they were all staring at me and I couldn't move. I didn't know what to do. It was like a nightmare. But then I woke up and realized that I wasn't in that room. The room was a different room, but I knew it was the same room because I saw the faces of the people in the room in my dream. It was a different room, but I knew it was the same room, because I saw the faces of my dream. So I know that it's the real room and that's why I can move, I'm not in there. That's what I've been trying to tell people. They don't believe me, they think I am crazy. And I don' t blame them. Because I have been telling them for a long time that this is real. Now I want them to believe it too, so that they can wake up in their own bodies and	gpt2	0.9743287616293614	3	4	I had a terrifying dream last night in which I was in a room full of people and they were all staring at me and I couldnt move.I didnt know what to do.It was like a nightmare.But then I woke up and realized that I wasnt in that room.The room was a different room but I knew it was the same room because I saw the faces of the people in the room in my dream.It was a different room but I knew it was the same room because I saw the faces of my dream.So I know that its the real room and thats why I can move Im not in there.Thats what Ive been trying to tell people.They dont believe me they think I am crazy.And I don t blame them.Because I have been telling them for a long time that this is real
I had a terrifying dream last night in which	"I had a terrifying dream last night in which some very kind man offered my mother one of those $5 bills. But he wouldn't let her look through her purse for an emergency-only bank. No cash for her and a small envelope for herself — with this, all hell began to break loose at about 4 am. Her whole room was a blur with every thing being emptied by everyone, as if the world was trying to do its best work out of chaos. We left her bed, but not her suitcase! We've given her a nap, but not a suitcase! When I was leaving the building and I came back to our apartment, I went right past the door where she's living with mom and she says, ""I didn't see it. You weren't carrying that cash or anything!"" My husband got a picture while they were talking in bed about how she could've sworn he had dropped everything the moment she came in the day before but that I've not come by the desk since"	gpt2	4.775630138033044	4	4	I had a terrifying dream last night in which some very kind man offered my mother one of those 5 bills.But he wouldnt let her look through her purse for an emergencyonly bank.No cash for her and a small envelope for herself  with this all hell began to break loose at about 4 am.Her whole room was a blur with every thing being emptied by everyone as if the world was trying to do its best work out of chaos.We left her bed but not her suitcase.Weve given her a nap but not a suitcase.When I was leaving the building and I came back to our apartment I went right past the door where shes living with mom and she says I didnt see it.You werent carrying that cash or anything
I had a terrifying dream last night in which	"I had a terrifying dream last night in which a monster ripped open my mouth and took out my tongue with its teeth"". This was the dream of a woman I met on the Internet. I'm dreaming about the woman I'm seeing on the net. She told me of having an extremely bad dream the night before where ""I saw a creature that seemed to be half a dog and half an octopus"", and then the next morning ""it was only when I woke up at 3am did I see that it was a girl with long black hair coming at me."" Her description of what she was ""seeing"" was: a little girl of about 10 who was holding onto a giant snake and crying for help. It didn't sound like my dream, I thought, and I took her description as evidence that I was in fact being abducted by some otherworldly entity. And, as I recalled it later that night I realized she hadn't actually seen anything in the dreams, just a dream in her head that had"	gpt2	2.3308666945289978	4	1	I had a terrifying dream last night in which a monster ripped open my mouth and took out my tongue with its teeth.This was the dream of a woman I met on the Internet.Im dreaming about the woman Im seeing on the net.She told me of having an extremely bad dream the night before where I saw a creature that seemed to be half a dog and half an octopus and then the next morning it was only when I woke up at 3am did I see that it was a girl with long black hair coming at me.Her description of what she was seeing was a little girl of about 10 who was holding onto a giant snake and crying for help.It didnt sound like my dream I thought and I took her description as evidence that I was in fact being abducted by some otherworldly entity
I had a terrifying dream last night in which	"I had a terrifying dream last night in which I was trapped in a room with a man who was looking for me,"" she wrote. ""He told me that he was going to kill me and that I had to get out of the room. He said he was going to kill me, so I had to go away. I said, 'No, I don't want to leave.' He then said that if I didn't leave, he would kill my family and I would have to live with him. Then he told my husband to come out and help me. My husband told him that it wasn't his place to help, but he did anyway, and the man started to strangle me with his hands and feet. The man then told his wife that she had nothing to worry about, that the police would come and take her husband away."" The next morning, the woman woke up to find her house surrounded by police officers. She said she did not know what had happened to her."	gpt2	1.0475635418390807	4	1	I had a terrifying dream last night in which I was trapped in a room with a man who was looking for me she wrote.He told me that he was going to kill me and that I had to get out of the room.He said he was going to kill me so I had to go away.I said No I dont want to leave.He then said that if I didnt leave he would kill my family and I would have to live with him.Then he told my husband to come out and help me.My husband told him that it wasnt his place to help but he did anyway and the man started to strangle me with his hands and feet.The man then told his wife that she had nothing to worry about that the police would come and take her husband away.The next morning the woman woke up to find her house surrounded by police officers.She said she did not know what had happened to her
I had a terrifying dream last night in which	"I had a terrifying dream last night in which I was in a dark room with a man who was dressed in black and who held a gun to my head. He said, 'I'm going to kill you.'I woke up in the middle of the night and I realized that I had been in that room. I woke up in the middle of the night, and I realised I was in there. I couldn't see anything, but I could hear my name being called, and then I heard a woman's voice saying, ""Get out of here."" I tried to get out, I ran out and went to the bathroom and locked the door. Then I went back to bed and that's when I started to hear voices. They were very loud, very scary voices, saying things to me like, ""'Don't move, don't make a sound, or I'll kill all of you.'"" I didn't know what they were saying. It was very frightening. When I got up the next morning"	gpt2	1.0132368660711484	4	2	I had a terrifying dream last night in which I was in a dark room with a man who was dressed in black and who held a gun to my head.He said Im going to kill you.I woke up in the middle of the night and I realized that I had been in that room.I woke up in the middle of the night and I realised I was in there.I couldnt see anything but I could hear my name being called and then I heard a womans voice saying Get out of here.I tried to get out I ran out and went to the bathroom and locked the door.Then I went back to bed and thats when I started to hear voices.They were very loud very scary voices saying things to me like Dont move dont make a sound or Ill kill all of you.I didnt know what they were saying.It was very frightening
I had a terrifying dream last night in which	"I had a terrifying dream last night in which I was attacked by a pack of wolves. I woke up in the middle of the night, and I couldn't move. I woke up this morning and couldn't do anything. It was as if I had been hit with a sledgehammer, or something like that. My whole body was shaking. Then I realized that I wasn't in a dream, but in reality. There was a man standing over me. He was wearing a black suit, a white shirt and a red tie. His face was white and he had long black hair that was tied back into a ponytail. The man was staring at me with his eyes wide open and his mouth open. When I looked at him, he was smiling. That's when I knew it was real. And then I started to scream. All I could do was scream, ""I'm sorry, I'm so sorry!"" I didn't know what to do, so I just kept screaming."	gpt2	1.0065058547847645	5	1	I had a terrifying dream last night in which I was attacked by a pack of wolves.I woke up in the middle of the night and I couldnt move.I woke up this morning and couldnt do anything.It was as if I had been hit with a sledgehammer or something like that.My whole body was shaking.Then I realized that I wasnt in a dream but in reality.There was a man standing over me.He was wearing a black suit a white shirt and a red tie.His face was white and he had long black hair that was tied back into a ponytail.The man was staring at me with his eyes wide open and his mouth open.When I looked at him he was smiling.Thats when I knew it was real.And then I started to scream.All I could do was scream Im sorry Im so sorry.I didnt know what to do so I just kept screaming
I worry a lot about	"I worry a lot about the future of our country,"" he said. ""We've got to be very careful about what we do, because if we don't, we're going to have a very, very serious problem"". 'We'll have to be very cautious about what we're doing, 'cause we're in serious trouble. He added, ""I'm very concerned about our national security. We have so many people that are out there that want to do harm to us. And I think we have got a real problem."" The president said he was ""very concerned"" about ""radical Islamic terrorism"" and that ""we have some bad people in this world"". He also said that he would be ""honoured"" to meet with the leaders of the Islamic State terror group. Mr Trump's comments came as he delivered a speech to a joint session of Congress, in which he outlined his plans for the fight against terrorism. The US president, who has been criticised for failing to mention the threat posed by"	gpt2	0.9517089729130169	4	1	I worry a lot about the future of our country he said.Weve got to be very careful about what we do because if we dont were going to have a very very serious problem.Well have to be very cautious about what were doing cause were in serious trouble.He added Im very concerned about our national security.We have so many people that are out there that want to do harm to us.And I think we have got a real problem.The president said he was very concerned about radical Islamic terrorism and that we have some bad people in this world.He also said that he would be honoured to meet with the leaders of the Islamic State terror group.Mr Trumps comments came as he delivered a speech to a joint session of Congress in which he outlined his plans for the fight against terrorism
I worry a lot about	"I worry a lot about the future of our country,"" he said. ""We're going to have to make some very difficult decisions. And we're not doing it in a vacuum. We're doing this because it's the right thing to do"". He added: ""I don't want to see our children and our grandchildren looking back and saying, 'How could we have allowed this to happen? ""I don't want to see our kids and our grandkids,"" he said, ""How can we make it happen?"" '"" He said he would not have supported the Iraq War if he had known it would lead to the deaths of hundreds of thousands of people. He also said that he did not believe the US was at war with Islam, and that it was a mistake to invade Iraq in 2003. Mr Bush said: 'I'm not a religious man. I'm a person of faith. But I do believe in the power of prayer.' He went on to say that his faith had helped him"	gpt2	0.9631479430224388	5	4	I worry a lot about the future of our country he said.Were going to have to make some very difficult decisions.And were not doing it in a vacuum.Were doing this because its the right thing to do.He added I dont want to see our children and our grandchildren looking back and saying How could we have allowed this to happen.I dont want to see our kids and our grandkids he said How can we make it happen. He said he would not have supported the Iraq War if he had known it would lead to the deaths of hundreds of thousands of people.He also said that he did not believe the US was at war with Islam and that it was a mistake to invade Iraq in 2003.Mr Bush said Im not a religious man.Im a person of faith.But I do believe in the power of prayer
I worry a lot about	I worry a lot about the fact that there are so many people who don't have a voice. I think it's important that we continue to have those conversations. We should keep talking. It's really important to me that people have the right to be heard, and that's what I'm trying to do with this show. That's why I put it out there. If I could do it all over again, I would have done it differently. But I feel like I've done a good job of getting people to care about this issue. And I want to keep doing that. So I hope people will keep watching. [Laughs.] I really hope so, because I know that if people keep tuning in, they'll be able to see that this is something that really matters to them. Thank you so much for watching! [Applause.] And now, if you'll excuse me, we have to go to the next segment. This is the last segment of the show, so	gpt2	0.9993026412857491	4	1	I worry a lot about the fact that there are so many people who dont have a voice.I think its important that we continue to have those conversations.We should keep talking.Its really important to me that people have the right to be heard and thats what Im trying to do with this show.Thats why I put it out there.If I could do it all over again I would have done it differently.But I feel like Ive done a good job of getting people to care about this issue.And I want to keep doing that.So I hope people will keep watching.Laughs.I really hope so because I know that if people keep tuning in theyll be able to see that this is something that really matters to them.Thank you so much for watching.Applause.And now if youll excuse me we have to go to the next segment
